S0;supported>;<not
S0;dTLB-loads;1,901,349,427,370
S0;dTLB-load-misses;1,890,465,876
S0;supported>;<not
S0;supported>;<not
S0;iTLB-loads;1,164,656,397,339
S0;iTLB-load-misses;77,354,482
S0;branch-loads;497,937,946,333
S0;branch-load-misses;19,366,275,070
S1;cache-misses;15,657,010,182
S1;cycles;22,871,580,294,747
S1;instructions;3,672,700,027,146
S1;cs;4,669,031
S1;migrations;3,014
S1;faults;93,300
S1;supported>;<not
S1;idle-cycles-frontend;11,676,821,817,625
S1;idle-cycles-backend;4,684,434,636,997
S1;L1-dcache-loads;1,626,364,549,611
S1;L1-dcache-load-misses;34,251,137,470
S1;L1-dcache-stores;41,352,547,947
S1;supported>;<not
S1;L1-dcache-prefetch-misses;0
S1;L1-icache-load-misses;15,798,183,816
S1;LLC-loads;57,857,685,049
S1;LLC-stores;9,651,987,195
S1;supported>;<not
S1;dTLB-loads;1,650,758,115,254
S1;dTLB-load-misses;1,610,740,940
S1;supported>;<not
S1;supported>;<not
S1;iTLB-loads;1,008,333,505,349
S1;iTLB-load-misses;68,549,482
S1;branch-loads;434,833,784,230
S1;branch-load-misses;16,948,850,039
S2;cache-misses;17,676,099,997
S2;cycles;22,901,293,414,197
S2;instructions;4,196,804,671,107
S2;cs;5,329,320
S2;migrations;2,909
S2;faults;68,692
S2;supported>;<not
S2;idle-cycles-frontend;10,655,618,224,899
S2;idle-cycles-backend;4,483,111,155,242
S2;L1-dcache-loads;1,862,507,917,118
S2;L1-dcache-load-misses;39,018,003,994
S2;L1-dcache-stores;47,211,761,668
S2;supported>;<not
S2;L1-dcache-prefetch-misses;0
S2;L1-icache-load-misses;17,842,782,570
S2;LLC-loads;65,703,834,859
S2;LLC-stores;10,873,565,776
S2;supported>;<not
S2;dTLB-loads;1,886,124,305,914
S2;dTLB-load-misses;1,800,028,084
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;1,151,832,012,993
S2;iTLB-load-misses;75,615,878
S2;branch-loads;493,784,935,302
S2;branch-load-misses;19,201,163,895
S3;cache-misses;18,122,570,707
S3;cycles;22,998,183,524,761
S3;instructions;4,303,539,627,525
S3;cs;5,804,469
S3;migrations;2,481
S3;faults;85,709
S3;supported>;<not
S3;idle-cycles-frontend;10,573,795,995,929
S3;idle-cycles-backend;4,533,467,128,398
S3;L1-dcache-loads;1,905,949,830,244
S3;L1-dcache-load-misses;39,730,736,956
S3;L1-dcache-stores;48,509,623,703
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;18,247,446,488
S3;LLC-loads;67,160,931,448
S3;LLC-stores;11,216,640,717
S3;supported>;<not
S3;dTLB-loads;1,912,977,910,155
S3;dTLB-load-misses;1,850,021,786
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;1,169,646,759,967
S3;iTLB-load-misses;77,473,245
S3;branch-loads;506,149,921,658
S3;branch-load-misses;19,681,398,566
 ;seconds time elapsed;567.731263975; 
S0;cache-misses;50,013,631,985
S0;cycles;14,135,797,677,207
S0;instructions;14,972,892,048,659
S0;cs;188,605
S0;migrations;496
S0;faults;62,201
S0;supported>;<not
S0;idle-cycles-frontend;1,724,229,738,813
S0;idle-cycles-backend;813,612,655,754
S0;L1-dcache-loads;6,214,066,789,616
S0;L1-dcache-load-misses;142,584,877,371
S0;L1-dcache-stores;169,162,406,111
S0;supported>;<not
S0;L1-dcache-prefetch-misses;0
S0;L1-icache-load-misses;50,211,452,731
S0;LLC-loads;219,618,432,077
S0;LLC-stores;37,371,584,945
S0;supported>;<not
S0;dTLB-loads;6,232,404,266,281
S0;dTLB-load-misses;4,976,450,705
S0;supported>;<not
S0;supported>;<not
S0;iTLB-loads;3,909,559,331,898
S0;iTLB-load-misses;243,742,162
S0;branch-loads;1,656,715,868,493
S0;branch-load-misses;69,247,457,917
S1;cache-misses;227,161,544
S1;cycles;82,584,031,877
S1;instructions;20,885,696,741
S1;cs;79,260
S1;migrations;1,174
S1;faults;38,726
S1;supported>;<not
S1;idle-cycles-frontend;583,530,769,825
S1;idle-cycles-backend;24,549,561,544
S1;L1-dcache-loads;8,947,890,636
S1;L1-dcache-load-misses;447,675,423
S1;L1-dcache-stores;495,548,252
S1;supported>;<not
S1;L1-dcache-prefetch-misses;0
S1;L1-icache-load-misses;232,250,201
S1;LLC-loads;688,006,782
S1;LLC-stores;412,009,069
S1;supported>;<not
S1;dTLB-loads;8,358,055,958
S1;dTLB-load-misses;248,765
S1;supported>;<not
S1;supported>;<not
S1;iTLB-loads;4,450,524,394
S1;iTLB-load-misses;156,742
S1;branch-loads;2,678,548,727
S1;branch-load-misses;32,400,605
S2;cache-misses;356,227,044
S2;cycles;77,265,189,423
S2;instructions;21,415,863,061
S2;cs;110,591
S2;migrations;5,327
S2;faults;33,660
S2;supported>;<not
S2;idle-cycles-frontend;499,267,116,957
S2;idle-cycles-backend;39,144,013,758
S2;L1-dcache-loads;11,215,619,592
S2;L1-dcache-load-misses;494,544,893
S2;L1-dcache-stores;501,119,406
S2;supported>;<not
S2;L1-dcache-prefetch-misses;0
S2;L1-icache-load-misses;407,058,551
S2;LLC-loads;1,068,517,383
S2;LLC-stores;356,237,272
S2;supported>;<not
S2;dTLB-loads;11,150,086,977
S2;dTLB-load-misses;169,900
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;5,821,187,651
S2;iTLB-load-misses;114,245
S2;branch-loads;3,916,392,441
S2;branch-load-misses;46,234,902
S3;cache-misses;554,203,784
S3;cycles;80,682,109,659
S3;instructions;31,020,429,981
S3;cs;92,514
S3;migrations;1,205
S3;faults;51,171
S3;supported>;<not
S3;idle-cycles-frontend;494,420,177,305
S3;idle-cycles-backend;23,149,734,496
S3;L1-dcache-loads;16,468,047,966
S3;L1-dcache-load-misses;777,930,036
S3;L1-dcache-stores;819,228,393
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;551,013,452
S3;LLC-loads;1,436,500,463
S3;LLC-stores;380,995,248
S3;supported>;<not
S3;dTLB-loads;18,578,674,651
S3;dTLB-load-misses;1,388,794
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;9,957,331,567
S3;iTLB-load-misses;963,940
S3;branch-loads;5,663,731,536
S3;branch-load-misses;197,341,553
 ;seconds time elapsed;748.878523081; 
S0;cache-misses;51,231,261,764
S0;cycles;17,019,052,949,909
S0;instructions;15,113,022,991,624
S0;cs;293,558
S0;migrations;1,314
S0;faults;78,724
S0;supported>;<not
S0;idle-cycles-frontend;3,249,840,248,936
S0;idle-cycles-backend;1,186,441,972,596
S0;L1-dcache-loads;6,391,571,108,204
S0;L1-dcache-load-misses;145,808,032,375
