S0;dTLB-load-misses;12,587,713,968
S0;dTLB-stores;678,273,883,306
S0;dTLB-store-misses;3,853,869,773
S0;iTLB-loads;2,910,259,569
S0;iTLB-load-misses;937,567,646
S0;branch-loads;565,825,592,381
S0;branch-load-misses;19,910,114,307
S1;cache-misses;9,227,824,881
S1;cycles;9,908,857,131,435
S1;instructions;5,680,323,298,107
S1;cs;335,533
S1;migrations;699
S1;faults;77,986
S1;bus-cycles;426,754,305,485
S1;idle-cycles-frontend;7,890,792,047,608
S1;idle-cycles-backend;6,167,650,463,347
S1;L1-dcache-loads;1,538,260,868,627
S1;L1-dcache-load-misses;69,563,961,309
S1;L1-dcache-stores;824,235,213,593
S1;L1-dcache-store-misses;38,238,638,991
S1;L1-dcache-prefetch-misses;22,539,609,882
S1;L1-icache-load-misses;24,223,235,300
S1;LLC-loads;19,719,286,986
S1;LLC-stores;16,531,144,348
S1;LLC-prefetches;18,635,874,798
S1;dTLB-loads;1,582,200,875,219
S1;dTLB-load-misses;15,357,742,540
S1;dTLB-stores;825,936,745,542
S1;dTLB-store-misses;5,089,764,807
S1;iTLB-loads;2,813,199,197
S1;iTLB-load-misses;1,657,463,478
S1;branch-loads;686,848,668,100
S1;branch-load-misses;24,225,048,935
S2;cache-misses;9,859,068,464
S2;cycles;9,906,202,137,124
S2;instructions;5,523,391,730,788
S2;cs;480,247
S2;migrations;572
S2;faults;50,726
S2;bus-cycles;423,071,179,621
S2;idle-cycles-frontend;7,886,002,423,979
S2;idle-cycles-backend;6,223,224,230,968
S2;L1-dcache-loads;1,481,493,539,530
S2;L1-dcache-load-misses;68,283,689,954
S2;L1-dcache-stores;804,522,971,689
S2;L1-dcache-store-misses;37,900,172,733
S2;L1-dcache-prefetch-misses;22,256,907,744
S2;L1-icache-load-misses;23,918,601,556
S2;LLC-loads;19,323,191,150
S2;LLC-stores;16,040,820,004
S2;LLC-prefetches;17,718,824,554
S2;dTLB-loads;1,558,939,534,325
S2;dTLB-load-misses;14,188,496,938
S2;dTLB-stores;809,645,674,985
S2;dTLB-store-misses;4,533,916,927
S2;iTLB-loads;2,613,875,344
S2;iTLB-load-misses;1,031,225,901
S2;branch-loads;673,997,872,511
S2;branch-load-misses;23,618,317,989
S3;cache-misses;106,132,689
S3;cycles;38,138,617,143
S3;instructions;18,808,633,303
S3;cs;95,009
S3;migrations;1,595
S3;faults;49,051
S3;bus-cycles;3,165,075,688
S3;idle-cycles-frontend;79,468,661,587
S3;idle-cycles-backend;70,721,736,891
S3;L1-dcache-loads;5,117,054,350
S3;L1-dcache-load-misses;451,000,427
S3;L1-dcache-stores;3,448,737,727
S3;L1-dcache-store-misses;76,749,087
S3;L1-dcache-prefetch-misses;227,179,797
S3;L1-icache-load-misses;357,210,128
S3;LLC-loads;348,954,389
S3;LLC-stores;40,923,510
S3;LLC-prefetches;179,849,157
S3;dTLB-loads;7,812,246,951
S3;dTLB-load-misses;118,107,045
S3;dTLB-stores;3,976,116,757
S3;dTLB-store-misses;14,202,920
S3;iTLB-loads;5,687,824
S3;iTLB-load-misses;6,840,370
S3;branch-loads;4,609,433,493
S3;branch-load-misses;112,332,280
 ;seconds time elapsed;284.355280512; 
S0;cache-misses;5,267,026,999
S0;cycles;11,321,012,088,398
S0;instructions;3,603,750,576,270
S0;cs;5,549,155
S0;migrations;2,013
S0;faults;80,345
S0;bus-cycles;596,406,031,753
S0;idle-cycles-frontend;10,180,089,920,469
S0;idle-cycles-backend;9,004,833,173,995
S0;L1-dcache-loads;997,489,404,699
S0;L1-dcache-load-misses;37,945,071,611
S0;L1-dcache-stores;547,592,489,483
S0;L1-dcache-store-misses;20,787,472,351
S0;L1-dcache-prefetch-misses;12,251,156,522
S0;L1-icache-load-misses;14,731,018,999
S0;LLC-loads;10,269,890,795
S0;LLC-stores;9,092,083,288
S0;LLC-prefetches;9,758,653,152
S0;dTLB-loads;1,037,152,865,718
S0;dTLB-load-misses;18,065,957,580
S0;dTLB-stores;559,972,368,567
S0;dTLB-store-misses;6,726,486,497
S0;iTLB-loads;1,132,742,670
S0;iTLB-load-misses;565,301,599
S0;branch-loads;469,851,298,560
S0;branch-load-misses;13,408,027,916
S1;cache-misses;6,907,934,450
S1;cycles;14,386,942,699,811
S1;instructions;4,744,153,387,352
S1;cs;23,523,388
S1;migrations;5,677
S1;faults;115,627
S1;bus-cycles;623,539,314,614
S1;idle-cycles-frontend;12,617,234,089,915
S1;idle-cycles-backend;11,046,084,176,456
S1;L1-dcache-loads;1,308,172,708,560
S1;L1-dcache-load-misses;51,088,883,659
S1;L1-dcache-stores;711,433,598,394
S1;L1-dcache-store-misses;27,968,737,170
S1;L1-dcache-prefetch-misses;16,316,844,812
S1;L1-icache-load-misses;19,178,430,021
S1;LLC-loads;13,617,798,038
S1;LLC-stores;12,004,056,311
S1;LLC-prefetches;12,443,517,425
S1;dTLB-loads;1,338,233,411,990
S1;dTLB-load-misses;21,363,780,075
S1;dTLB-stores;716,499,331,118
S1;dTLB-store-misses;7,807,554,423
S1;iTLB-loads;1,365,567,794
S1;iTLB-load-misses;897,316,043
S1;branch-loads;604,140,986,153
S1;branch-load-misses;18,061,401,340
S2;cache-misses;7,425,605,866
S2;cycles;14,350,945,833,805
S2;instructions;4,931,942,560,614
S2;cs;6,228,086
S2;migrations;2,475
S2;faults;95,534
S2;bus-cycles;619,254,801,673
